Tier,Country,City,University,Latitude,Longitude,Course,MinCGPA,MinIELTS,GRE,TuitionUSD,LivingCostUSD,AvgSalaryUSD,AcceptanceRate,JobMarketScore,ROI,VisaDifficulty,SelectionDifficulty
Tier3,UK,Birmingham,Birmingham University of Engineering 5,52.4573,-1.9133,Electrical,6.4,7.1,292,50748,11796,82476,69,60,1.32,10,95.9
Tier3,UK,Birmingham,Birmingham Institute of Technology 6,52.6119,-1.8746,Mechanical,7.3,6.3,293,23470,10379,45813,30,89,1.35,7,110.7
Tier1,UK,Birmingham,Birmingham School of Technology 7,52.5835,-2.0047,Civil,9.4,6.8,311,57793,14813,84672,45,56,1.17,4,109.7
Tier1,UK,Birmingham,Birmingham Technical University 8,52.3753,-1.8018,AI & Data Science,7.9,6.3,306,8031,9418,46672,20,75,2.67,5,114.7
Tier3,UK,Birmingham,Birmingham Technical University 9,52.5127,-1.9858,Electrical,7.3,7.7,301,25307,17245,65990,90,97,1.55,1,74.3
Tier3,UK,Birmingham,Birmingham Technical University 10,52.5153,-1.8904,Computer Science,8.8,7.3,312,34031,20152,75979,5,73,1.4,7,134.7
Tier2,UK,Birmingham,Birmingham Institute of Technology 11,52.4938,-1.9415,Electrical,8.9,7.0,322,42860,15368,117016,81,57,2.01,6,94.0
Tier1,UK,Birmingham,Birmingham University of Engineering 12,52.3828,-1.834,Electrical,7.9,7.0,308,57191,20190,70866,14,94,0.92,1,112.5
Tier1,UK,Birmingham,Birmingham Polytechnic University 13,52.4262,-2.0282,Mechanical,9.4,7.3,337,31729,8661,108316,27,67,2.68,1,114.7
Tier1,UK,Birmingham,Birmingham College of Engineering 14,52.548,-1.8069,Computer Science,8.3,7.8,313,26059,9074,87916,24,65,2.5,4,118.7
Tier1,UK,Birmingham,Birmingham University of Engineering 15,52.393,-1.7673,AI & Data Science,7.1,6.7,313,51708,9018,47042,12,83,0.77,2,110.3
Tier1,UK,Birmingham,Birmingham School of Technology 16,52.5589,-1.8195,Civil,8.1,6.7,309,28839,11025,78261,14,81,1.96,9,128.3
Tier3,UK,Birmingham,Birmingham National Institute of Technology 17,52.4479,-1.8199,Civil,7.8,7.6,325,14491,21451,65727,16,70,1.83,6,123.4
Tier1,UK,Birmingham,Birmingham Polytechnic University 18,52.3543,-1.9663,Computer Science,9.2,7.2,309,22390,14709,95940,43,56,2.59,4,111.3
Tier2,UK,Birmingham,Birmingham National Institute of Technology 19,52.6249,-1.7926,AI & Data Science,8.0,7.3,324,2156,10907,88421,64,92,6.77,4,95.2
Tier1,UK,Birmingham,Birmingham College of Engineering 20,52.6204,-1.8166,Civil,6.1,7.0,321,22974,15996,97329,36,97,2.5,9,108.5
Tier2,UK,Birmingham,Birmingham Polytechnic University 21,52.4032,-1.7586,AI & Data Science,8.3,7.8,321,24748,16094,87611,53,77,2.15,4,104.2
Tier1,UK,Birmingham,Birmingham College of Engineering 22,52.6138,-1.8414,Electrical,8.6,7.7,299,53935,9980,98224,69,92,1.54,3,95.3
Tier3,UK,Birmingham,Birmingham Technical University 23,52.4927,-2.0252,Mechanical,7.9,7.7,306,52366,18466,76036,7,52,1.07,7,130.8
Tier3,UK,Birmingham,Birmingham School of Technology 24,52.4632,-1.7422,Computer Science,7.6,7.5,321,12919,12094,120752,18,77,4.83,6,121.0
Tier1,UK,Birmingham,Birmingham National Institute of Technology 25,52.4464,-2.0207,Computer Science,8.9,6.6,319,21276,17218,129259,76,63,3.36,7,96.9
Tier2,UK,Birmingham,Birmingham National Institute of Technology 26,52.4887,-1.8386,Electrical,7.1,7.0,340,35339,12363,92442,67,79,1.94,9,98.0
Tier3,UK,Birmingham,Birmingham Technical University 27,52.3953,-2.0391,Mechanical,8.1,6.1,338,2735,13327,74905,9,80,4.66,10,130.4
Tier2,UK,Birmingham,Birmingham University of Engineering 28,52.558,-1.9656,Civil,6.3,6.5,302,41422,11625,69898,71,68,1.32,5,82.0
Tier3,UK,Birmingham,Birmingham National Institute of Technology 29,52.4974,-1.92,Civil,8.3,7.5,306,47936,11790,124606,49,72,2.09,1,99.0
Tier3,UK,Birmingham,Birmingham Polytechnic University 30,52.3602,-1.9589,AI & Data Science,8.5,7.9,321,4787,14331,107539,42,61,5.62,2,107.1
Tier2,UK,Birmingham,Birmingham School of Technology 31,52.6142,-1.9423,Electrical,7.3,7.0,313,29480,17821,84960,56,51,1.8,2,90.5
Tier1,UK,Birmingham,Birmingham National Institute of Technology 32,52.4639,-1.7704,Mechanical,7.3,6.2,320,47583,19341,51957,13,56,0.78,8,120.8
Tier1,UK,Birmingham,Birmingham College of Engineering 33,52.5519,-1.9623,AI & Data Science,9.4,7.8,296,44095,20093,64017,84,76,1.0,10,106.2
Tier2,UK,Birmingham,Birmingham College of Engineering 34,52.3496,-1.7848,AI & Data Science,9.4,7.9,324,11861,15073,45212,14,58,1.68,6,133.6
Tier1,UK,Birmingham,Birmingham Technical University 35,52.6296,-1.837,AI & Data Science,6.3,6.0,294,9572,8554,76648,42,99,4.23,4,92.5
Tier1,UK,Birmingham,Birmingham Institute of Technology 36,52.4099,-1.8792,Civil,9.1,7.6,300,28581,20357,124420,78,77,2.54,5,96.9
Tier2,UK,Birmingham,Birmingham National Institute of Technology 37,52.4623,-1.7466,Mechanical,7.9,7.0,324,46273,15461,97735,15,69,1.58,7,124.0
Tier3,UK,Birmingham,Birmingham Technical University 38,52.5591,-1.7866,Electrical,6.3,6.8,319,30052,18029,43696,48,99,0.91,1,86.7
Tier3,UK,Birmingham,Birmingham National Institute of Technology 39,52.4671,-1.8455,AI & Data Science,8.9,7.3,333,59162,17864,82614,62,87,1.07,5,102.7
Tier2,UK,Birmingham,Birmingham School of Technology 40,52.4555,-1.9492,Electrical,6.1,7.2,297,6162,18698,57049,88,76,2.29,10,85.3
Tier2,UK,Birmingham,Birmingham Technical University 41,52.3721,-1.9742,Electrical,8.5,6.2,316,54760,19981,61273,78,61,0.82,8,94.3
Tier1,UK,Birmingham,Birmingham National Institute of Technology 42,52.6315,-1.8622,Computer Science,8.9,7.0,307,6871,13140,59455,52,51,2.97,8,112.5
Tier2,UK,Birmingham,Birmingham College of Engineering 43,52.6207,-1.9544,AI & Data Science,8.9,7.9,290,24970,12416,107614,5,68,2.88,6,135.6
Tier1,UK,Birmingham,Birmingham University of Engineering 44,52.5498,-1.9795,AI & Data Science,8.1,6.5,305,22098,9430,61483,29,100,1.95,5,112.0
Tier1,UK,Birmingham,Birmingham College of Engineering 45,52.4565,-2.0349,Electrical,7.0,6.7,335,11125,19151,49019,65,85,1.62,7,93.3
Tier3,UK,Birmingham,Birmingham University of Engineering 46,52.5838,-1.9884,Electrical,8.3,6.2,310,1780,21057,100859,89,60,4.42,6,83.8
Tier2,UK,Birmingham,Birmingham University of Engineering 47,52.4278,-1.8408,Mechanical,9.0,6.6,305,35047,12267,74308,37,87,1.57,10,122.9
Tier2,UK,Birmingham,Birmingham Polytechnic University 48,52.6143,-1.7455,Electrical,7.0,6.5,337,26927,10186,109694,46,87,2.96,8,104.0
Tier3,UK,Birmingham,Birmingham Technical University 49,52.6048,-2.0131,AI & Data Science,6.8,6.6,312,59544,10063,129967,48,62,1.87,4,94.4
Tier1,UK,Birmingham,Birmingham School of Technology 50,52.3842,-2.0076,Civil,9.2,6.8,305,47331,9990,100958,77,57,1.76,5,94.7
Tier1,UK,Birmingham,Birmingham School of Technology 51,52.37,-1.8441,Civil,8.9,6.3,292,7165,8439,49095,5,79,3.15,1,119.2
Tier1,UK,Birmingham,Birmingham Technical University 52,52.4807,-2.0161,Mechanical,6.7,7.8,336,17892,11241,95649,6,53,3.28,9,129.7
Tier2,UK,Birmingham,Birmingham College of Engineering 53,52.3781,-1.7743,AI & Data Science,8.3,6.9,294,5411,20134,112860,66,87,4.42,9,104.1
Tier1,UK,Birmingham,Birmingham School of Technology 54,52.3588,-2.0106,Civil,6.0,6.1,325,39279,13514,70305,6,83,1.33,9,119.4
Tier2,UK,Birmingham,Birmingham College of Engineering 55,52.5983,-1.7807,Civil,8.8,6.4,330,2368,15392,62476,63,77,3.52,6,100.1
Tier1,UK,Birmingham,Birmingham University of Engineering 56,52.5225,-1.9302,AI & Data Science,7.7,6.9,302,37357,16599,97816,53,77,1.81,3,95.6
Tier1,UK,Birmingham,Birmingham School of Technology 57,52.5904,-1.7939,Civil,9.5,8.0,305,19720,18210,82537,78,91,2.18,7,104.5
Tier3,UK,Birmingham,Birmingham Polytechnic University 58,52.4089,-1.8353,Civil,9.3,7.8,326,8355,16634,112237,43,99,4.49,9,124.2
Tier1,UK,Birmingham,Birmingham National Institute of Technology 59,52.5427,-1.8197,Mechanical,6.7,6.7,298,34425,15586,51914,72,69,1.04,4,82.3
Tier3,UK,Birmingham,Birmingham School of Technology 60,52.3741,-1.8654,Mechanical,7.2,7.7,297,58322,14778,126343,29,60,1.73,9,120.3
Tier2,Germany,Berlin,Berlin University of Engineering 1,52.6044,13.549,Electrical,7.2,7.9,302,45113,11156,49988,37,68,0.89,6,111.1
Tier3,Germany,Berlin,Berlin Polytechnic University 2,52.4735,13.3584,Electrical,6.4,6.6,303,48590,11002,79481,89,78,1.33,8,79.9
Tier3,Germany,Berlin,Berlin Institute of Technology 3,52.455,13.4145,Civil,6.4,7.8,315,53978,18442,128756,23,58,1.78,3,107.7
Tier2,Germany,Berlin,Berlin Polytechnic University 4,52.5021,13.5018,AI & Data Science,6.9,6.7,339,18835,18647,125476,28,56,3.35,6,109.3
Tier1,Germany,Berlin,Berlin Polytechnic University 5,52.5372,13.452,AI & Data Science,6.8,6.3,297,23698,12759,67227,24,66,1.84,1,99.2
Tier2,Germany,Berlin,Berlin Technical University 6,52.647,13.5421,Computer Science,8.1,7.3,298,4876,17803,45049,73,88,1.99,6,95.2
Tier1,Germany,Berlin,Berlin College of Engineering 7,52.5487,13.428,Civil,6.6,6.9,340,49151,14075,100448,12,73,1.59,9,122.6
Tier1,Germany,Berlin,Berlin School of Technology 8,52.6629,13.4116,Electrical,6.5,7.5,324,36039,17788,117026,29,55,2.17,7,112.0
Tier3,Germany,Berlin,Berlin University of Engineering 9,52.6368,13.482,Mechanical,6.6,6.8,325,2510,8926,114054,10,82,9.97,5,115.2
Tier3,Germany,Berlin,Berlin Polytechnic University 10,52.5087,13.5503,Mechanical,7.0,7.8,340,53427,15340,68232,62,81,0.99,3,91.2
Tier3,Germany,Berlin,Berlin College of Engineering 11,52.6684,13.4717,Electrical,8.6,7.4,301,50546,12386,63676,85,86,1.01,3,86.1
Tier1,Germany,Berlin,Berlin National Institute of Technology 12,52.6346,13.5457,AI & Data Science,6.8,7.8,329,45491,19365,88314,83,66,1.36,5,83.7
Tier3,Germany,Berlin,Berlin University of Engineering 13,52.4186,13.4675,Mechanical,7.5,7.2,319,16893,15999,108361,87,91,3.29,6,84.8
Tier3,Germany,Berlin,Berlin University of Engineering 14,52.6369,13.3631,Mechanical,6.4,7.8,339,3995,17974,100785,69,81,4.59,4,86.7
Tier1,Germany,Berlin,Berlin University of Engineering 15,52.4595,13.5172,Electrical,8.7,7.7,324,8677,20175,64516,59,92,2.24,10,114.8
Tier2,Germany,Berlin,Berlin Institute of Technology 16,52.5234,13.4715,Mechanical,6.8,7.8,290,37492,9100,128527,86,73,2.76,3,78.2
Tier3,Germany,Berlin,Berlin College of Engineering 17,52.6573,13.3655,Civil,6.9,7.7,307,45778,10918,111281,64,62,1.96,5,93.3
Tier2,Germany,Berlin,Berlin University of Engineering 18,52.5508,13.3916,AI & Data Science,9.1,6.6,309,22443,10359,64736,78,64,1.97,4,90.9
Tier1,Germany,Berlin,Berlin College of Engineering 19,52.6268,13.4047,Mechanical,8.8,6.6,340,28302,20844,61918,18,63,1.26,5,121.4
Tier3,Germany,Berlin,Berlin University of Engineering 20,52.6026,13.4852,Mechanical,7.9,6.6,328,23225,8211,123790,11,67,3.94,10,130.4
Tier1,Germany,Berlin,Berlin School of Technology 21,52.5507,13.3419,AI & Data Science,8.3,6.7,293,34233,16140,121272,82,99,2.41,7,91.3
Tier2,Germany,Berlin,Berlin School of Technology 22,52.4602,13.3624,Electrical,8.7,6.8,337,30584,8802,54002,48,98,1.37,7,110.7
Tier2,Germany,Berlin,Berlin University of Engineering 23,52.4076,13.3202,AI & Data Science,6.7,7.5,319,5784,11798,57230,89,74,3.25,6,81.0
Tier3,Germany,Berlin,Berlin University of Engineering 24,52.6519,13.5497,AI & Data Science,9.2,7.2,304,25338,16109,62273,30,81,1.5,4,117.8
Tier3,Germany,Berlin,Berlin National Institute of Technology 25,52.4845,13.2731,Computer Science,8.4,7.9,295,37366,9750,106609,65,68,2.26,1,93.1
Tier2,Germany,Berlin,Berlin National Institute of Technology 26,52.638,13.4832,AI & Data Science,6.4,7.0,292,27100,12014,91677,77,100,2.34,3,77.5
Tier2,Germany,Berlin,Berlin Technical University 27,52.6271,13.3574,Computer Science,6.6,7.0,314,40274,16097,49374,26,76,0.88,6,110.0
Tier3,Germany,Berlin,Berlin School of Technology 28,52.4584,13.5462,Electrical,8.4,7.7,308,25835,15087,43043,65,91,1.05,5,100.3
Tier3,Germany,Berlin,Berlin College of Engineering 29,52.6596,13.509,AI & Data Science,6.9,6.7,309,57711,18008,64510,88,59,0.85,1,69.3
Tier3,Germany,Berlin,Berlin National Institute of Technology 30,52.4222,13.4662,AI & Data Science,8.9,6.9,316,48616,16434,115155,80,94,1.77,4,90.1
Tier1,Germany,Berlin,Berlin Institute of Technology 31,52.5356,13.4249,Electrical,8.2,6.0,309,50893,11247,81820,48,53,1.32,6,103.0
Tier1,Germany,Berlin,Berlin National Institute of Technology 32,52.6241,13.4609,Civil,6.4,7.1,291,31165,16019,70777,23,68,1.5,3,104.9
Tier3,Germany,Berlin,Berlin National Institute of Technology 33,52.5358,13.4867,Electrical,8.2,6.0,302,34461,16484,126033,66,88,2.47,3,88.0
Tier3,Germany,Berlin,Berlin National Institute of Technology 34,52.4622,13.3299,Computer Science,7.9,6.8,309,9692,18026,95249,6,69,3.44,1,115.7
Tier3,Germany,Berlin,Berlin Institute of Technology 35,52.6635,13.4771,Electrical,7.0,7.8,333,25239,16351,72350,80,91,1.74,8,92.2
Tier3,Germany,Berlin,Berlin School of Technology 36,52.3797,13.4479,AI & Data Science,7.7,7.9,298,4439,17204,73384,14,59,3.39,8,129.1
Tier2,Germany,Berlin,Berlin Technical University 37,52.4613,13.4529,Civil,7.2,7.2,293,22711,13986,117578,9,52,3.2,10,130.3
Tier1,Germany,Berlin,Berlin Technical University 38,52.5982,13.3318,Civil,8.7,6.2,313,10186,15672,99031,15,57,3.83,8,126.8
Tier2,Germany,Berlin,Berlin College of Engineering 39,52.4808,13.4535,Electrical,8.6,7.9,337,37931,17094,70783,76,64,1.29,8,102.6
Tier2,Germany,Berlin,Berlin Polytechnic University 40,52.4147,13.4566,AI & Data Science,9.4,7.0,330,48474,15818,124394,35,57,1.93,3,113.5
Tier3,Germany,Berlin,Berlin College of Engineering 41,52.6384,13.285,AI & Data Science,7.6,6.7,312,22130,16409,101586,12,90,2.64,6,120.8
Tier1,Germany,Berlin,Berlin Institute of Technology 42,52.4572,13.4299,Mechanical,7.6,6.9,312,21899,14928,83574,43,59,2.27,10,114.1
Tier2,Germany,Berlin,Berlin Polytechnic University 43,52.5403,13.5288,AI & Data Science,7.1,7.8,328,39865,8726,97543,49,59,2.01,8,108.2
Tier2,Germany,Berlin,Berlin Polytechnic University 44,52.6085,13.415,Computer Science,9.4,6.1,332,31943,14380,90591,58,95,1.96,7,106.4
Tier2,Germany,Berlin,Berlin National Institute of Technology 45,52.5703,13.3951,Civil,8.7,6.1,313,3778,16627,125188,23,69,6.13,5,116.4
Tier2,Germany,Berlin,Berlin School of Technology 46,52.3944,13.363,Mechanical,8.7,7.3,326,18020,15053,123475,71,54,3.73,5,97.2
Tier1,Germany,Berlin,Berlin Technical University 47,52.4535,13.5251,AI & Data Science,9.1,7.3,292,48356,20262,45132,55,99,0.66,4,105.2
Tier3,Germany,Berlin,Berlin College of Engineering 48,52.4923,13.3579,Computer Science,8.8,6.5,299,14826,18066,121391,35,76,3.69,3,108.5
Tier3,Germany,Berlin,Berlin College of Engineering 49,52.4966,13.518,Electrical,6.2,7.7,319,2834,16629,60791,71,89,3.12,10,96.3
Tier3,Germany,Berlin,Berlin School of Technology 50,52.6238,13.3847,Electrical,7.6,7.8,318,3492,15976,84607,8,57,4.35,7,129.2
Tier2,Germany,Berlin,Berlin School of Technology 51,52.3917,13.3268,AI & Data Science,8.4,7.1,300,25041,17190,63223,68,95,1.5,1,88.4
Tier1,Germany,Berlin,Berlin College of Engineering 52,52.4363,13.4361,Mechanical,6.3,6.2,302,18482,13525,120649,14,55,3.77,3,105.3
Tier3,Germany,Berlin,Berlin College of Engineering 53,52.4272,13.2868,AI & Data Science,6.5,8.0,301,20102,20500,72415,77,52,1.78,5,86.0
Tier1,Germany,Berlin,Berlin National Institute of Technology 54,52.5975,13.4115,Computer Science,9.1,7.0,316,8735,19726,95599,43,96,3.36,2,106.0
Tier1,Germany,Berlin,Berlin Technical University 55,52.388,13.3721,Mechanical,7.3,6.2,321,28707,16254,94398,25,89,2.1,1,100.8
Tier3,Germany,Berlin,Berlin Polytechnic University 56,52.4237,13.3127,AI & Data Science,7.1,7.9,321,17245,11146,87456,48,85,3.08,2,97.1
Tier3,Germany,Berlin,Berlin School of Technology 57,52.5534,13.505,Civil,8.2,6.4,293,49756,8289,56763,37,53,0.98,9,116.1
Tier1,Germany,Berlin,Berlin National Institute of Technology 58,52.6315,13.5353,Civil,6.1,6.6,309,50357,21574,98187,41,61,1.36,10,106.4
Tier2,Germany,Berlin,Berlin Polytechnic University 59,52.5493,13.4724,Civil,7.9,6.4,290,41427,18616,66948,53,94,1.11,5,98.6
Tier1,Germany,Berlin,Berlin National Institute of Technology 60,52.5817,13.4201,Electrical,6.5,6.6,332,38926,8357,54426,50,91,1.15,8,99.9
Tier2,Germany,Munich,Munich Polytechnic University 1,48.2156,11.5378,Mechanical,6.9,6.1,325,9543,19333,89885,34,52,3.11,7,105.9
Tier1,Germany,Munich,Munich National Institute of Technology 2,48.0069,11.5946,Electrical,8.9,7.4,300,24242,15916,43884,89,97,1.09,3,85.6
Tier1,Germany,Munich,Munich Polytechnic University 3,48.0103,11.6959,Mechanical,8.9,6.9,306,4970,19353,73207,75,50,3.01,7,98.6
Tier1,Germany,Munich,Munich National Institute of Technology 4,48.2094,11.5879,Electrical,6.2,7.3,312,14560,10614,84424,76,84,3.35,4,80.2
Tier1,Germany,Munich,Munich Institute of Technology 5,48.1857,11.5725,Computer Science,7.9,6.6,322,17467,17003,58988,13,61,1.71,1,111.4
Tier1,Germany,Munich,Munich College of Engineering 6,48.0353,11.7003,Computer Science,7.1,7.7,309,21472,14153,110454,62,51,3.1,4,93.3
Tier3,Germany,Munich,Munich National Institute of Technology 7,48.244,11.6706,Electrical,8.5,6.1,291,2847,18980,85886,39,84,3.93,2,101.4
Tier2,Germany,Munich,Munich College of Engineering 8,48.2665,11.6915,Mechanical,7.1,6.6,335,41449,12144,121856,77,71,2.27,7,87.4
Tier1,Germany,Munich,Munich National Institute of Technology 9,48.277,11.4853,Electrical,6.3,7.9,309,43812,11315,63160,25,100,1.15,10,120.6
Tier3,Germany,Munich,Munich University of Engineering 10,48.2444,11.5531,Computer Science,7.5,7.1,303,30284,10185,82597,84,94,2.04,3,79.9
Tier2,Germany,Munich,Munich National Institute of Technology 11,48.149,11.5746,AI & Data Science,8.9,7.3,304,50912,16068,97829,29,64,1.46,3,115.2
Tier1,Germany,Munich,Munich School of Technology 12,48.1135,11.5591,Electrical,8.6,7.4,293,2921,18747,40787,25,90,1.88,10,130.1
Tier1,Germany,Munich,Munich University of Engineering 13,48.0505,11.6752,Mechanical,7.4,7.2,307,47016,17968,129030,81,65,1.99,4,83.3
Tier3,Germany,Munich,Munich School of Technology 14,48.1226,11.5775,AI & Data Science,7.5,6.7,300,31708,20677,83468,39,95,1.59,1,96.8
Tier3,Germany,Munich,Munich Institute of Technology 15,48.0889,11.6767,Electrical,9.4,6.7,331,52141,11905,111771,15,60,1.75,2,120.3
Tier3,Germany,Munich,Munich Technical University 16,48.1498,11.6667,Computer Science,9.2,6.1,291,36798,21581,45317,33,89,0.78,6,115.9
Tier1,Germany,Munich,Munich National Institute of Technology 17,48.1651,11.678,Electrical,8.0,6.3,290,9268,12052,120610,28,56,5.66,5,111.2
Tier3,Germany,Munich,Munich Institute of Technology 18,48.1237,11.6685,Civil,7.0,6.4,330,26518,12209,113176,58,63,2.92,9,99.6
Tier3,Germany,Munich,Munich Polytechnic University 19,48.1815,11.5875,Mechanical,8.1,7.1,331,37926,13255,110614,34,79,2.16,9,119.9
Tier3,Germany,Munich,Munich Polytechnic University 20,48.1985,11.5516,Mechanical,7.1,6.1,338,51643,13716,77707,52,90,1.19,5,93.9
Tier2,Germany,Munich,Munich National Institute of Technology 21,48.126,11.5166,Mechanical,8.1,7.5,291,39157,15367,48830,34,90,0.9,5,113.5
Tier1,Germany,Munich,Munich Institute of Technology 22,48.2255,11.5466,AI & Data Science,9.2,6.8,340,43349,13472,76995,44,98,1.36,10,121.2
Tier1,Germany,Munich,Munich Polytechnic University 23,48.1158,11.4952,Mechanical,9.2,6.8,331,42693,15322,62130,51,97,1.07,4,105.7
Tier3,Germany,Munich,Munich Polytechnic University 24,48.1319,11.6447,Electrical,8.8,8.0,294,2331,8804,79599,57,90,7.15,8,113.5
Tier1,Germany,Munich,Munich School of Technology 25,48.0316,11.5264,Computer Science,6.6,6.1,293,37742,18567,101534,51,92,1.8,6,93.9
Tier3,Germany,Munich,Munich Institute of Technology 26,48.2206,11.5365,Mechanical,7.3,7.8,325,31766,12965,63916,77,63,1.43,2,83.2
Tier1,Germany,Munich,Munich National Institute of Technology 27,48.0433,11.5082,Electrical,8.3,6.9,325,5770,13254,98302,56,71,5.17,4,99.1
Tier1,Germany,Munich,Munich National Institute of Technology 28,48.1723,11.4342,Computer Science,7.7,7.9,324,23561,18524,50918,57,94,1.21,5,101.6
Tier2,Germany,Munich,Munich Technical University 29,48.2721,11.6199,Civil,8.5,7.2,291,18035,19363,129252,69,92,3.46,3,92.8
Tier3,Germany,Munich,Munich Polytechnic University 30,48.136,11.5958,Computer Science,9.3,6.3,296,39748,8315,62351,5,81,1.3,8,135.2
Tier3,Germany,Munich,Munich University of Engineering 31,48.0871,11.5633,Computer Science,6.4,6.5,300,13199,13111,112794,57,78,4.29,4,87.5
Tier2,Germany,Munich,Munich College of Engineering 32,48.0355,11.5318,AI & Data Science,8.3,6.4,322,17465,9836,47714,76,75,1.75,6,91.1
Tier1,Germany,Munich,Munich School of Technology 33,48.0947,11.6285,Civil,6.9,6.3,303,56422,11419,111208,39,69,1.64,5,100.2
Tier3,Germany,Munich,Munich University of Engineering 34,48.0416,11.6286,AI & Data Science,7.0,7.6,324,17990,21674,77684,19,52,1.96,1,107.9
Tier1,Germany,Munich,Munich Technical University 35,48.2121,11.5863,Computer Science,6.2,6.4,304,51374,18648,55816,43,54,0.8,6,97.1
Tier2,Germany,Munich,Munich Institute of Technology 36,48.2819,11.672,Computer Science,6.8,7.1,306,22945,8261,48385,86,60,1.55,7,83.4
Tier3,Germany,Munich,Munich Technical University 37,48.237,11.6546,AI & Data Science,8.9,6.9,334,43674,12845,100524,55,98,1.78,7,108.6
Tier1,Germany,Munich,Munich University of Engineering 38,48.2238,11.5899,Civil,6.5,7.9,323,41934,14746,106113,12,97,1.87,1,110.1
Tier1,Germany,Munich,Munich Institute of Technology 39,48.2476,11.5739,Electrical,9.2,6.6,310,39899,12500,104573,79,67,2.0,8,98.9
